user_id,transaction_amount,transaction_hour,transaction_frequency,unusual_location,account_age_days,login_frequency,support_contacts,notifications_opted_out,payment_method,fraud_risk,churn_risk
USR_1638,47.28951735834755,21,4,0,2206,11,0,0,bank_transfer,0,0
USR_1639,2667.6492710555344,3,45,1,176,28,1,0,bank_transfer,1,0
USR_1640,413.10150012808884,17,2,0,1308,33,1,0,bank_transfer,0,0
USR_1641,327.7277265680736,11,4,0,3161,14,1,0,bank_transfer,0,0
USR_1642,152.07957768385552,18,9,0,1255,17,0,1,bank_transfer,0,0
USR_1643,424.2142097910948,20,3,0,2485,29,0,0,mobile_payment,0,0
USR_1644,251.71385447571924,19,6,1,1688,4,5,1,bank_transfer,0,1
USR_1645,254.19242674212566,13,4,0,585,11,1,0,bank_transfer,0,0
USR_1646,488.5277962081883,16,1,0,1834,15,0,0,mobile_payment,0,0
USR_1647,474.08708658582543,14,2,0,1065,2,9,0,mobile_payment,0,1
USR_1648,185.68101485122352,17,7,0,3255,1,5,0,credit_card,0,1
USR_1649,78.88377304491033,11,2,0,1767,11,0,1,credit_card,0,0
USR_1650,169.5766988162661,8,6,0,2594,9,8,0,credit_card,0,1
USR_1651,24.93679755258014,6,4,0,2234,47,0,0,credit_card,0,0
USR_1652,20.17626448809169,20,6,0,180,8,7,0,mobile_payment,0,1
USR_1653,203.8058467631954,20,9,0,518,29,1,0,credit_card,0,0
USR_1654,471.09971312164475,10,8,0,529,38,0,0,bank_transfer,0,0
USR_1655,436.9650972037818,16,6,0,2853,13,1,1,mobile_payment,0,0
USR_1656,260.6069886196353,6,5,0,2282,29,1,1,bank_transfer,0,0
USR_1657,286.96092677370706,15,0,0,2856,33,0,0,credit_card,0,0
USR_1658,12.907413405567674,16,3,0,975,10,1,0,credit_card,0,0
USR_1659,115.5955663585451,12,7,0,3521,34,1,0,bank_transfer,0,0
USR_1660,22.139322197848035,22,0,0,3126,23,0,0,credit_card,0,0
USR_1661,379.7243710207399,17,5,0,2499,44,0,0,credit_card,0,0
USR_1662,81.36644005298389,9,1,0,3084,30,1,0,credit_card,0,0
USR_1663,435.8330802136403,17,8,0,1633,45,0,0,credit_card,0,0
USR_1664,325.22891370113626,8,7,0,1058,32,1,1,bank_transfer,0,0
USR_1665,4017.8563646687353,1,13,1,117,4,3,1,credit_card,1,1
USR_1666,87.28295537079237,18,8,1,566,35,1,0,mobile_payment,0,0
USR_1667,317.536103452296,21,1,0,2614,36,0,0,bank_transfer,0,0
USR_1668,451.4101203383385,13,1,0,3420,23,0,0,bank_transfer,0,0
USR_1669,361.99650726804697,11,8,0,1360,45,1,1,mobile_payment,0,0
USR_1670,180.78785928565503,15,1,0,603,13,1,0,credit_card,0,0
USR_1671,297.8179616816371,15,3,0,966,35,1,0,bank_transfer,0,0
USR_1672,162.27323073248647,11,1,0,2887,7,7,1,mobile_payment,0,1
USR_1673,499.58328772154283,13,0,0,456,25,1,0,mobile_payment,0,0
USR_1674,376.9312023463071,22,9,0,3399,48,0,0,mobile_payment,0,0
USR_1675,311.0470034808093,15,6,0,3087,29,1,0,bank_transfer,0,0
USR_1676,217.3969799552563,7,4,0,2018,3,9,0,mobile_payment,0,1
USR_1677,312.8946222271831,17,2,0,3342,19,0,0,mobile_payment,0,0
USR_1678,177.39187060899405,15,7,0,2783,11,0,0,mobile_payment,0,0
USR_1679,24.143771334435073,14,4,0,1953,18,1,0,bank_transfer,0,0
USR_1680,203.5933759547501,21,0,0,3365,27,1,0,mobile_payment,0,0
USR_1681,465.9356015941348,12,8,0,2222,39,1,0,bank_transfer,0,0
USR_1682,1565.5911556825347,4,23,1,174,12,1,0,bank_transfer,1,0
USR_1683,51.138294504741786,11,2,0,3253,7,4,1,mobile_payment,0,1
USR_1684,443.6468705635627,15,5,0,2398,16,1,0,credit_card,0,0
USR_1685,141.74867617734228,12,7,0,1428,34,1,0,bank_transfer,0,0
USR_1686,129.44705161053645,16,1,0,326,33,1,0,mobile_payment,0,0
USR_1687,155.5745747023572,6,2,0,1805,15,0,0,bank_transfer,0,0
USR_1688,292.82909570171915,10,6,0,1651,24,0,1,mobile_payment,0,0
USR_1689,276.8971657826485,11,1,0,1633,24,1,0,mobile_payment,0,0
USR_1690,250.79273976521205,12,4,0,1526,49,1,0,credit_card,0,0
USR_1691,361.59306312118724,9,8,0,1294,36,0,0,bank_transfer,0,0
USR_1692,165.1034883541299,21,6,0,193,30,0,0,bank_transfer,0,0
USR_1693,393.21161557049123,15,2,0,1351,41,1,0,bank_transfer,0,0
USR_1694,95.90762240551358,20,1,0,2006,9,4,1,bank_transfer,0,1
USR_1695,393.48418664773453,18,9,0,588,21,0,0,mobile_payment,0,0
USR_1696,335.26695157263856,13,8,0,563,18,0,0,bank_transfer,0,0
USR_1697,344.7720716783174,18,8,0,1591,29,1,0,credit_card,0,0
USR_1698,245.9611645923574,12,8,0,236,24,0,1,bank_transfer,0,0
USR_1699,4556.240855647957,2,48,1,92,9,6,0,mobile_payment,1,1
USR_1700,49.10055281413413,9,2,0,2572,17,0,0,mobile_payment,0,0
USR_1701,1093.6842158921488,0,35,0,54,30,0,0,mobile_payment,1,0
USR_1702,37.21814440894654,21,8,0,3338,34,1,0,mobile_payment,0,0
USR_1703,82.88333983703376,7,6,0,584,44,1,0,mobile_payment,0,0
USR_1704,292.6269571636458,19,1,0,424,49,0,0,bank_transfer,0,0
USR_1705,372.3116131737788,19,5,0,1804,39,1,0,bank_transfer,0,0
USR_1706,47.363266529664195,13,8,0,1038,8,6,0,mobile_payment,0,1
USR_1707,461.1747589199367,11,7,0,2279,7,5,1,mobile_payment,0,1
USR_1708,487.0677479123423,12,5,0,2177,20,1,0,bank_transfer,0,0
USR_1709,306.9155847737784,12,5,0,388,17,1,0,mobile_payment,0,0
USR_1710,245.80929313464992,7,7,0,2089,4,9,1,mobile_payment,0,1
USR_1711,373.28353641707736,9,8,0,2370,48,0,0,credit_card,0,0
USR_1712,170.89510264033066,18,7,0,2002,21,0,0,credit_card,0,0
USR_1713,251.69957271150216,15,0,0,725,12,1,0,credit_card,0,0
USR_1714,458.91400313905666,14,1,0,983,6,5,1,credit_card,0,1
USR_1715,478.27115836835145,20,5,1,2860,7,9,1,mobile_payment,0,1
USR_1716,2312.391284363489,0,39,1,169,25,1,0,mobile_payment,1,0
USR_1717,138.59955281228167,15,3,0,1247,14,1,0,mobile_payment,0,0
USR_1718,123.90982970621407,10,3,0,2560,49,1,0,mobile_payment,0,0
USR_1719,1637.3420093680388,0,44,1,63,21,0,1,credit_card,1,0
USR_1720,226.2424450703455,16,9,0,2757,12,1,0,bank_transfer,0,0
USR_1721,163.94203226806215,21,0,0,644,44,1,0,mobile_payment,0,0
USR_1722,193.3642699121384,18,9,0,2528,12,0,0,mobile_payment,0,0
USR_1723,314.11210653917215,9,8,0,799,2,6,1,bank_transfer,0,1
USR_1724,383.6375817760482,21,6,0,2138,33,1,1,bank_transfer,0,0
USR_1725,370.4235171512793,18,8,0,3215,38,1,0,bank_transfer,0,0
USR_1726,409.06754786878446,6,1,0,2765,42,0,0,credit_card,0,0
USR_1727,25.770357575547063,9,9,0,2595,47,0,0,mobile_payment,0,0
USR_1728,3853.0973682428,3,33,1,68,25,0,0,credit_card,1,0
USR_1729,396.7976507374284,21,1,0,536,2,6,1,credit_card,0,1
USR_1730,271.20862293906964,9,9,0,2558,8,9,1,bank_transfer,0,1
USR_1731,293.28893014343896,22,6,0,3531,39,0,0,bank_transfer,0,0
USR_1732,35.76756150504477,16,8,0,1064,43,1,0,credit_card,0,0
USR_1733,135.10376257392272,10,2,0,2669,1,5,1,bank_transfer,0,1
USR_1734,322.7936093938841,18,0,0,680,16,1,0,bank_transfer,0,0
USR_1735,430.9991261542313,17,3,0,1938,15,0,0,bank_transfer,0,0
USR_1736,459.3218646188872,8,3,0,923,24,1,0,credit_card,0,0
USR_1737,255.20555295919004,9,5,0,3100,2,8,0,credit_card,0,1
USR_1738,277.2823740417168,15,4,1,1637,11,1,0,mobile_payment,0,0
USR_1739,418.1943192238055,14,4,0,2427,41,0,1,bank_transfer,0,0
USR_1740,273.4360543662038,15,8,0,730,7,3,1,credit_card,0,1
USR_1741,263.2606775132855,18,0,0,379,30,1,0,bank_transfer,0,0
USR_1742,453.4911785028673,6,7,0,1570,26,1,0,mobile_payment,0,0
USR_1743,397.06703331738123,17,7,1,518,28,0,0,mobile_payment,0,0
USR_1744,455.4455379170343,16,7,0,1623,6,7,0,mobile_payment,0,1
USR_1745,116.94105684276536,13,2,0,858,43,0,0,mobile_payment,0,0
USR_1746,266.9439884611248,19,9,0,2963,9,4,0,mobile_payment,0,1
USR_1747,422.8113430107454,19,7,0,456,30,0,0,bank_transfer,0,0
USR_1748,64.46243545888338,22,1,0,1994,12,1,0,mobile_payment,0,0
USR_1749,399.3844556040413,22,7,0,233,6,5,1,credit_card,0,1
USR_1750,99.65695787328603,11,7,0,343,30,1,0,bank_transfer,0,0
USR_1751,405.9781899428074,19,2,0,2882,36,0,0,bank_transfer,0,0
USR_1752,309.88045940286537,22,3,0,1589,16,0,0,mobile_payment,0,0
USR_1753,104.6856358275849,11,8,0,2303,38,0,0,mobile_payment,0,0
USR_1754,241.94354787307253,10,8,0,2969,18,1,1,bank_transfer,0,0
USR_1755,2296.8466521160362,2,16,0,82,49,1,0,credit_card,1,0
USR_1756,320.5879214329358,21,8,0,601,24,0,0,bank_transfer,0,0
USR_1757,4145.92632276501,2,43,0,11,1,8,1,mobile_payment,1,1
USR_1758,450.6895991712542,17,5,0,1433,47,1,0,mobile_payment,0,0
USR_1759,264.4390730990437,15,0,0,1509,9,6,1,credit_card,0,1
USR_1760,257.8749762790573,18,7,0,1165,24,0,0,credit_card,0,0
USR_1761,40.50278907131259,21,8,0,3368,39,0,1,credit_card,0,0
USR_1762,461.83899100084216,22,7,0,1443,41,0,0,mobile_payment,0,0
USR_1763,96.78711865240277,21,0,0,2733,49,1,0,credit_card,0,0
USR_1764,268.88889978391154,19,5,0,2996,21,1,0,credit_card,0,0
USR_1765,403.748124686152,21,8,0,1736,29,1,0,mobile_payment,0,0
USR_1766,115.57210570826523,20,8,0,1260,1,3,1,bank_transfer,0,1
USR_1767,268.41291208571215,17,6,0,838,7,7,1,credit_card,0,1
USR_1768,127.93560551943702,10,6,0,1232,31,1,0,credit_card,0,0
USR_1769,382.25054892195675,16,3,0,2661,5,5,1,mobile_payment,0,1
USR_1770,286.52717225784386,10,6,0,2445,49,0,1,mobile_payment,0,0
USR_1771,429.42817159362033,16,9,0,725,17,1,0,credit_card,0,0
USR_1772,448.3334214099176,7,4,0,2214,5,4,1,mobile_payment,0,1
USR_1773,327.87940639824507,22,9,0,1028,35,1,0,credit_card,0,0
USR_1774,1495.4968138203462,2,20,0,8,46,0,0,mobile_payment,1,0
USR_1775,279.1178489445632,10,0,0,745,26,1,0,bank_transfer,0,0
USR_1776,198.3700792030176,17,1,0,683,16,0,0,mobile_payment,0,0
USR_1777,327.57778228020896,21,8,0,2615,10,1,0,bank_transfer,0,0
USR_1778,455.06142550879116,6,1,0,1745,36,0,0,mobile_payment,0,0
USR_1779,214.1733864114046,7,9,0,1554,7,5,1,mobile_payment,0,1
USR_1780,164.06091292315972,15,1,0,1528,41,0,0,mobile_payment,0,0
USR_1781,200.3340998907613,7,8,0,2195,23,0,0,bank_transfer,0,0
USR_1782,223.3448388036838,15,2,0,720,28,1,0,bank_transfer,0,0
USR_1783,46.044904199080946,6,1,0,1599,18,0,0,credit_card,0,0
USR_1784,254.23650181314724,10,6,0,1986,10,1,0,mobile_payment,0,0
USR_1785,252.21398154452922,17,8,0,2306,30,0,0,credit_card,0,0
USR_1786,298.3374755438563,22,5,0,2710,5,5,1,bank_transfer,0,1
USR_1787,187.78181493095244,18,6,0,2536,1,9,0,credit_card,0,1
USR_1788,310.42272201823897,8,2,0,598,9,5,0,credit_card,0,1
USR_1789,440.32599203435944,15,2,0,2462,4,6,1,mobile_payment,0,1
USR_1790,478.1807853426305,19,7,0,1639,26,0,0,mobile_payment,0,0
USR_1791,295.9699859091143,13,6,0,616,9,8,1,bank_transfer,0,1
USR_1792,30.869567445453416,15,4,0,2113,18,1,0,credit_card,0,0
USR_1793,484.9256386608834,7,5,0,2373,10,1,0,bank_transfer,0,0
USR_1794,355.8724098391656,18,8,0,2393,32,0,0,mobile_payment,0,0
USR_1795,174.62218779128955,10,2,0,777,49,0,0,bank_transfer,0,0
USR_1796,82.10727347222446,16,2,0,1369,43,1,0,mobile_payment,0,0
USR_1797,80.27511999577472,6,5,0,1598,6,7,1,bank_transfer,0,1
USR_1798,92.19475900840534,15,7,0,1456,23,0,0,mobile_payment,0,0
USR_1799,32.330535590771944,18,4,0,1612,30,1,0,mobile_payment,0,0
USR_1800,452.05555243992666,9,0,0,625,30,0,0,bank_transfer,0,0
USR_1801,1297.1095465685114,2,38,1,1,37,1,0,bank_transfer,1,0
USR_1802,352.9801122297802,17,7,0,226,41,0,0,mobile_payment,0,0
USR_1803,415.7731695414707,19,3,0,1298,39,1,0,bank_transfer,0,0
USR_1804,397.85509310326813,8,8,0,3178,49,1,1,credit_card,0,0
USR_1805,442.4767556271324,7,5,0,1692,21,0,1,credit_card,0,0
USR_1806,483.9547650372264,16,9,0,2879,38,0,0,credit_card,0,0
USR_1807,225.14460122355038,12,3,0,1466,10,0,1,bank_transfer,0,0
USR_1808,475.66437866751136,19,3,0,2881,35,1,0,mobile_payment,0,0
USR_1809,364.41207468798,12,9,0,2128,25,0,0,bank_transfer,0,0
USR_1810,44.62741325095845,12,4,0,1122,27,1,0,credit_card,0,0
USR_1811,344.0737293940492,14,6,0,2881,42,1,0,bank_transfer,0,0
USR_1812,346.4911632063758,17,6,1,1162,32,0,0,mobile_payment,0,0
USR_1813,453.87167625833825,11,9,1,1894,14,0,0,credit_card,0,0
USR_1814,192.7367449103451,12,6,0,2470,30,0,0,bank_transfer,0,0
USR_1815,296.6066351331907,9,4,1,1034,10,0,0,mobile_payment,0,0
USR_1816,2819.9614733381395,4,42,0,119,40,0,0,mobile_payment,1,0
USR_1817,172.71686866885463,12,1,0,1536,27,0,0,bank_transfer,0,0
USR_1818,40.49942581780266,13,7,0,2839,2,5,1,bank_transfer,0,1
USR_1819,265.7177566547995,13,9,0,1311,2,7,0,mobile_payment,0,1
USR_1820,410.54934874840706,8,7,0,2548,10,1,0,mobile_payment,0,0
USR_1821,111.1569191432438,14,2,0,3032,32,1,1,credit_card,0,0
USR_1822,268.44611232331147,18,4,1,653,36,1,0,mobile_payment,0,0
USR_1823,109.96423189027585,12,7,0,2935,4,8,1,bank_transfer,0,1
USR_1824,69.13734924465781,20,9,0,2499,2,3,1,credit_card,0,1
USR_1825,260.3884280478278,7,8,0,646,25,1,0,bank_transfer,0,0
USR_1826,48.78282426536654,17,6,0,934,3,6,1,credit_card,0,1
USR_1827,297.80376925761476,13,3,0,2451,19,1,0,bank_transfer,0,0
USR_1828,4711.798191778716,1,15,1,100,29,1,0,credit_card,1,0
USR_1829,62.29033621550401,18,2,0,1658,46,1,1,credit_card,0,0
USR_1830,279.49876788880533,6,7,1,467,34,0,0,bank_transfer,0,0
USR_1831,2543.2489517429713,2,11,0,17,3,4,1,mobile_payment,1,1
USR_1832,24.203595745941456,14,9,0,520,41,0,0,credit_card,0,0
USR_1833,290.95462612076363,7,5,0,2385,37,0,0,bank_transfer,0,0
USR_1834,420.86623740858215,19,9,0,839,9,7,0,credit_card,0,1
USR_1835,363.93492687403744,15,9,0,365,9,8,1,credit_card,0,1
USR_1836,74.28070092119133,15,8,0,2256,14,1,0,credit_card,0,0
USR_1837,300.3125773061713,13,2,0,1611,26,1,0,bank_transfer,0,0
USR_1838,339.40372503636456,19,3,0,1076,16,0,0,mobile_payment,0,0
USR_1839,28.24328885862297,18,2,0,926,19,1,0,credit_card,0,0
USR_1840,429.1203576549751,11,2,0,1230,1,3,1,mobile_payment,0,1
USR_1841,454.0710246720168,18,0,0,1164,4,4,1,credit_card,0,1
USR_1842,426.7216139475067,8,9,0,712,32,1,1,bank_transfer,0,0
USR_1843,414.0694193146655,18,5,0,3140,25,1,0,credit_card,0,0
USR_1844,375.0329472458377,21,8,0,3343,36,0,0,credit_card,0,0
USR_1845,320.38169532816045,9,4,0,3155,9,6,0,credit_card,0,1
USR_1846,342.52723244424345,8,9,0,2399,15,0,0,credit_card,0,0
USR_1847,405.1336937341417,20,1,0,293,48,0,0,bank_transfer,0,0
USR_1848,334.62424459703925,20,9,0,1301,33,0,0,credit_card,0,0
USR_1849,170.58620877421478,12,3,0,3506,32,1,0,bank_transfer,0,0
USR_1850,194.22094005906342,10,5,0,3273,14,1,0,credit_card,0,0
USR_1851,449.55815950242317,13,6,0,2781,16,0,0,bank_transfer,0,0
USR_1852,18.38982204060933,15,6,0,1324,3,9,1,credit_card,0,1
USR_1853,352.4220848096982,6,3,0,390,4,3,1,credit_card,0,1
USR_1854,477.84100068835556,16,9,0,3043,40,0,0,credit_card,0,0
USR_1855,356.05180327940707,8,9,0,2613,44,0,0,bank_transfer,0,0
USR_1856,497.0168742335732,8,4,0,1080,43,0,0,mobile_payment,0,0
USR_1857,346.8970037088821,20,3,0,3535,28,0,0,bank_transfer,0,0
USR_1858,26.837884316261928,22,9,0,2103,43,1,0,credit_card,0,0
USR_1859,415.23484200699255,13,5,0,3304,3,6,0,mobile_payment,0,1
USR_1860,149.46865685026634,18,6,0,2071,28,1,1,bank_transfer,0,0
USR_1861,228.56804057557608,15,1,0,820,27,1,0,bank_transfer,0,0
USR_1862,162.92503879447023,8,9,0,1794,9,3,1,credit_card,0,1
USR_1863,141.59151204274292,19,2,0,1664,6,3,0,credit_card,0,1
USR_1864,221.38879479819482,18,7,0,1938,49,0,0,bank_transfer,0,0
USR_1865,4051.8520209866756,5,14,0,134,37,1,0,credit_card,1,0
USR_1866,320.3359051028688,18,0,0,2059,20,1,0,mobile_payment,0,0
USR_1867,408.4440884838802,14,3,0,3178,41,1,0,credit_card,0,0
USR_1868,155.57344006174796,21,4,0,1511,35,0,0,mobile_payment,0,0
USR_1869,114.72336488278854,13,2,0,1536,19,0,0,mobile_payment,0,0
USR_1870,336.7786827264677,17,3,0,2440,2,5,1,credit_card,0,1
USR_1871,338.456832257083,17,9,0,2417,48,0,0,bank_transfer,0,0
USR_1872,451.55430725022416,22,9,0,3241,42,0,0,mobile_payment,0,0
USR_1873,17.813386362122316,20,9,0,363,23,1,0,credit_card,0,0
USR_1874,427.9899244370899,12,6,0,3465,18,0,0,mobile_payment,0,0
USR_1875,265.2910647446949,18,7,1,2320,7,9,0,bank_transfer,0,1
USR_1876,314.4380236943284,21,8,0,1823,45,0,0,bank_transfer,0,0
USR_1877,54.77200587509324,16,1,0,2943,11,0,0,bank_transfer,0,0
USR_1878,221.98131710730237,10,3,0,1479,20,1,0,mobile_payment,0,0
USR_1879,121.37817954687667,7,0,0,1181,23,0,0,mobile_payment,0,0
USR_1880,134.57026474042945,6,2,0,1237,45,1,0,mobile_payment,0,0
USR_1881,257.00660619125347,21,7,0,1986,44,0,0,bank_transfer,0,0
USR_1882,408.10341569752507,10,6,0,3046,34,1,0,credit_card,0,0
USR_1883,374.4526557709795,12,7,0,2472,42,1,0,mobile_payment,0,0
USR_1884,299.58997995211735,14,5,0,1975,18,0,1,credit_card,0,0
USR_1885,274.31491444919885,9,4,1,1512,7,6,0,mobile_payment,0,1
USR_1886,219.37996118490008,20,9,0,1857,7,3,1,credit_card,0,1
USR_1887,486.6278870450793,12,8,0,2932,42,0,0,mobile_payment,0,0
USR_1888,284.4943515747743,10,4,0,1583,18,0,0,credit_card,0,0
USR_1889,134.44353517298885,18,8,0,2277,49,1,0,credit_card,0,0
USR_1890,2290.8077478309615,5,24,0,42,22,1,0,bank_transfer,1,0
USR_1891,309.5629850798195,11,4,0,3486,33,1,1,bank_transfer,0,0
USR_1892,266.18548838235506,17,0,0,498,1,8,1,mobile_payment,0,1
USR_1893,13.771923447809264,9,5,0,741,6,7,1,credit_card,0,1
USR_1894,416.7320323759319,19,2,0,1296,42,1,0,bank_transfer,0,0
USR_1895,355.01995357389296,19,9,0,2987,32,1,0,credit_card,0,0
USR_1896,334.2963519422707,6,1,0,2557,1,7,1,credit_card,0,1
USR_1897,43.702522271852885,16,5,0,3593,5,5,0,bank_transfer,0,1
USR_1898,187.4073665845208,14,0,0,2469,33,0,0,bank_transfer,0,0
USR_1899,468.33730775906525,10,8,0,788,20,1,0,mobile_payment,0,0
USR_1900,432.66872825726824,15,4,0,1679,38,0,0,mobile_payment,0,0
USR_1901,149.91603955607138,20,6,0,2839,14,1,0,credit_card,0,0
USR_1902,86.95885320857796,15,9,0,3250,33,1,1,bank_transfer,0,0
USR_1903,230.05309901260276,21,8,0,1687,18,1,0,credit_card,0,0
USR_1904,184.35688554715384,9,8,0,3173,19,0,1,credit_card,0,0
USR_1905,344.2909245859356,9,6,0,1628,20,0,0,credit_card,0,0
USR_1906,483.55305694131664,13,3,0,1045,40,0,0,mobile_payment,0,0
USR_1907,4009.8299107495072,2,46,1,102,12,1,0,bank_transfer,1,0
USR_1908,40.489844599598584,16,6,0,3478,8,7,0,credit_card,0,1
USR_1909,449.83086408776876,18,7,0,334,2,9,1,bank_transfer,0,1
USR_1910,28.595367817536694,16,6,0,721,36,0,0,credit_card,0,0
USR_1911,476.8552896051332,7,9,0,339,10,0,0,mobile_payment,0,0
USR_1912,335.6439197244295,8,3,0,3462,7,8,1,bank_transfer,0,1
USR_1913,1414.1927173548565,4,34,1,154,44,1,0,credit_card,1,0
USR_1914,107.83324645799935,18,7,0,1784,24,1,0,credit_card,0,0
USR_1915,29.942899674365737,15,8,0,1864,43,0,0,bank_transfer,0,0
USR_1916,249.222889355481,10,6,0,2716,20,0,0,credit_card,0,0
USR_1917,230.80547313936137,16,2,0,1459,18,0,0,bank_transfer,0,0
USR_1918,172.43121389489258,19,9,0,235,6,5,1,bank_transfer,0,1
USR_1919,479.2516724504618,20,0,0,3079,46,1,0,mobile_payment,0,0
USR_1920,413.0660287591018,18,4,0,1945,44,1,0,bank_transfer,0,0
USR_1921,334.17519047404073,8,5,0,1362,7,7,1,bank_transfer,0,1
USR_1922,89.80056290253559,14,8,0,1048,49,0,0,bank_transfer,0,0
USR_1923,369.8184700270771,13,4,0,2158,47,0,0,credit_card,0,0
USR_1924,366.23610280286476,20,0,0,3193,16,1,0,bank_transfer,0,0
USR_1925,218.28340507184365,6,3,0,3346,39,1,0,mobile_payment,0,0
USR_1926,463.1450957598667,7,1,0,3490,38,1,0,bank_transfer,0,0
USR_1927,91.81916229221511,14,3,0,862,48,0,0,credit_card,0,0
USR_1928,140.9954055817155,22,6,0,2443,18,0,0,mobile_payment,0,0
USR_1929,40.979926232810485,14,8,0,1641,10,0,0,bank_transfer,0,0
USR_1930,399.77096950701787,6,2,0,325,12,0,0,credit_card,0,0
USR_1931,314.6620991867447,13,2,0,2154,14,1,1,bank_transfer,0,0
USR_1932,164.32074978381226,10,3,0,1711,20,1,0,bank_transfer,0,0
USR_1933,90.26869516121454,16,6,0,2000,13,0,1,mobile_payment,0,0
USR_1934,29.672407314082783,11,5,0,2351,42,1,0,bank_transfer,0,0
USR_1935,91.70532862670893,22,4,0,3046,1,4,1,bank_transfer,0,1
USR_1936,232.10947670545252,10,3,0,2559,29,1,0,mobile_payment,0,0
USR_1937,131.116714815197,10,7,0,3519,46,0,0,credit_card,0,0
USR_1938,136.9012669416637,18,3,0,784,29,1,0,bank_transfer,0,0
USR_1939,439.03241966718,12,2,0,2416,43,1,1,bank_transfer,0,0
USR_1940,262.41745999593934,19,6,0,1786,30,1,0,bank_transfer,0,0
USR_1941,367.33346683292314,13,1,0,323,3,9,0,mobile_payment,0,1
USR_1942,27.498365023790114,8,3,0,3379,3,6,1,bank_transfer,0,1
USR_1943,188.93004428223406,9,7,0,1727,41,0,0,credit_card,0,0
USR_1944,244.79298022376648,15,3,0,3057,45,1,0,mobile_payment,0,0
USR_1945,101.3442590529905,9,9,0,2952,20,1,0,bank_transfer,0,0
USR_1946,68.89385530831396,17,6,0,2167,38,0,0,mobile_payment,0,0
USR_1947,436.4488514649228,20,1,0,1565,43,1,0,mobile_payment,0,0
USR_1948,470.3214972789003,18,4,0,3076,19,0,0,bank_transfer,0,0
USR_1949,48.61528204224963,17,3,0,1999,1,5,1,credit_card,0,1
USR_1950,181.01916914579712,13,8,0,3059,31,1,0,bank_transfer,0,0
USR_1951,479.5599577907921,14,6,0,2834,41,1,0,mobile_payment,0,0
USR_1952,50.74924923490779,14,8,0,2299,29,0,0,bank_transfer,0,0
USR_1953,325.3842727105759,22,9,0,801,11,0,0,mobile_payment,0,0
USR_1954,486.38847177383275,6,6,0,1125,17,0,0,bank_transfer,0,0
USR_1955,4245.016025767574,1,22,0,18,3,4,1,bank_transfer,1,1
USR_1956,240.8994321428342,12,1,0,1627,20,0,0,bank_transfer,0,0
USR_1957,89.7470628133665,14,1,0,2081,33,1,0,credit_card,0,0
USR_1958,109.02131433894503,15,4,0,2666,35,0,0,credit_card,0,0
USR_1959,445.9046836109534,9,0,0,338,44,0,0,credit_card,0,0
USR_1960,456.7246721215706,21,6,0,2097,3,9,1,credit_card,0,1
USR_1961,307.86102549804184,17,1,0,3502,14,0,0,bank_transfer,0,0
USR_1962,385.4264357402566,14,3,0,1530,24,0,0,credit_card,0,0
USR_1963,372.5663132205,8,8,0,804,4,6,1,bank_transfer,0,1
USR_1964,334.29258301466245,14,7,0,3141,46,1,0,mobile_payment,0,0
USR_1965,415.36570788725015,22,9,0,517,27,1,0,mobile_payment,0,0
USR_1966,345.84924528975733,19,1,0,2982,21,1,0,credit_card,0,0
USR_1967,271.66112981627464,10,3,0,1834,5,9,1,credit_card,0,1
USR_1968,126.10861766819681,6,3,0,1287,49,0,0,bank_transfer,0,0
USR_1969,374.5051906181233,6,1,0,1959,42,1,1,bank_transfer,0,0
USR_1970,241.98455524075447,8,1,0,3364,13,1,0,mobile_payment,0,0
USR_1971,154.44792516367957,14,4,0,3210,49,1,0,bank_transfer,0,0
USR_1972,402.9536751134699,11,3,0,855,35,0,0,credit_card,0,0
USR_1973,351.3896641729839,14,7,0,548,30,1,0,credit_card,0,0
USR_1974,469.29638593110303,9,3,0,2854,25,0,0,bank_transfer,0,0
USR_1975,91.06640360925009,10,7,0,3355,32,1,0,mobile_payment,0,0
USR_1976,328.1027494718817,10,4,0,1383,33,0,1,mobile_payment,0,0
USR_1977,129.67733936320622,19,0,0,3540,18,1,0,mobile_payment,0,0
USR_1978,452.75566279780446,15,8,0,1651,2,9,1,credit_card,0,1
USR_1979,58.75471298574168,21,7,0,1435,36,1,0,credit_card,0,0
USR_1980,331.5192851579898,11,0,1,1528,49,0,0,credit_card,0,0
USR_1981,397.63200354873464,19,2,0,3603,40,1,0,mobile_payment,0,0
USR_1982,183.90974177870652,14,2,0,3196,10,1,0,credit_card,0,0
USR_1983,477.52765889806653,12,4,0,849,8,9,1,bank_transfer,0,1
USR_1984,426.8580354471583,15,6,0,1811,8,4,1,bank_transfer,0,1
USR_1985,154.36296684560267,7,0,0,1434,4,8,1,mobile_payment,0,1
USR_1986,13.69513543083935,18,0,1,503,19,0,0,mobile_payment,0,0
USR_1987,155.36201629784983,11,9,0,2188,32,0,0,bank_transfer,0,0
USR_1988,147.84213053066384,14,5,1,3017,39,0,0,mobile_payment,0,0
USR_1989,446.08265767544543,13,4,0,1006,23,1,0,bank_transfer,0,0
USR_1990,483.8893773448263,15,2,0,2491,41,1,0,credit_card,0,0
